Data_Year,Quarter,County,FUEL_TYPE,MAKE,MODEL,Number of Vehicles
2022,Q1,Sutter,PHEV,Volvo,XC90 Recharge,1
2022,Q1,Tehama,Electric,Ford,Mustang Mach-E,1
2022,Q1,Tehama,Electric,Kia,Niro EV,1
2022,Q1,Tehama,Electric,Nissan,LEAF,1
2022,Q1,Tehama,Electric,Tesla,Model 3,4
2022,Q1,Tehama,Electric,Tesla,Model S,2
2022,Q1,Trinity,Electric,Tesla,Model Y,1
2022,Q1,Trinity,Hydrogen,Toyota,Mirai,1
2022,Q1,Trinity,PHEV,Kia,Niro Plug-In Hybrid,2
2022,Q1,Tulare,Electric,Audi,e-tron,1
2022,Q1,Tulare,Electric,Ford,Mustang Mach-E,6
2022,Q1,Tulare,Electric,Hyundai,IONIQ 5,4
2022,Q1,Tulare,Electric,Kia,Niro EV,3
2022,Q1,Tulare,Electric,Nissan,LEAF,3
2022,Q1,Tulare,Electric,Polestar,2,1
2022,Q1,Tulare,Electric,Tesla,Model 3,40
2022,Q1,Tulare,Electric,Tesla,Model S,4
2022,Q1,Tulare,Electric,Tesla,Model Y,29
2022,Q1,Tulare,Hydrogen,Toyota,Mirai,1
2022,Q1,Tulare,PHEV,BMW,5 Series,1
2022,Q1,Tulare,PHEV,BMW,X5,6
2022,Q1,Tulare,PHEV,Hyundai,IONIQ Plug-in Hybrid,6
2022,Q1,Tulare,PHEV,Hyundai,SANTA FE Plug-In Hybrid,2
2022,Q1,Tulare,PHEV,Hyundai,TUCSON Plug-in Hybrid,2
2022,Q1,Tulare,PHEV,Jeep,Wrangler Unlimited,11
2022,Q1,Tulare,PHEV,Kia,Niro Plug-In Hybrid,2
2022,Q1,Tulare,PHEV,Kia,Sorento Plug-In Hybrid,4
2022,Q1,Tulare,PHEV,Lexus,NX 450h+,2
2022,Q1,Tulare,PHEV,Lincoln,Aviator,1
2022,Q1,Tulare,PHEV,Lincoln,Corsair,1
2022,Q1,Tulare,PHEV,Polestar,1,1
2022,Q1,Tulare,PHEV,Porsche,Cayenne,1
2022,Q1,Tulare,PHEV,Subaru,Crosstrek,1
2022,Q1,Tulare,PHEV,Toyota,Prius Prime,5
2022,Q1,Tulare,PHEV,Toyota,RAV4 Prime,5
2022,Q1,Tulare,PHEV,Volvo,XC90 Recharge,3
2022,Q1,Tuolumne,Electric,Audi,e-tron,1
2022,Q1,Tuolumne,Electric,Ford,Mustang Mach-E,2
2022,Q1,Tuolumne,Electric,Mercedes-Benz,EQS,1
2022,Q1,Tuolumne,Electric,Tesla,Model 3,6
2022,Q1,Tuolumne,Electric,Tesla,Model X,1
2022,Q1,Tuolumne,Electric,Tesla,Model Y,6
2022,Q1,Tuolumne,Electric,Volkswagen,ID.4,1
2022,Q1,Tuolumne,PHEV,Hyundai,TUCSON Plug-in Hybrid,1
2022,Q1,Tuolumne,PHEV,Jeep,Wrangler Unlimited,4
2022,Q1,Tuolumne,PHEV,Toyota,RAV4 Prime,1
2022,Q1,Tuolumne,PHEV,Volvo,XC90 Recharge,1
2022,Q1,Ventura,Electric,Audi,RS e-tron GT,2
2022,Q1,Ventura,Electric,Audi,e-tron,19
2022,Q1,Ventura,Electric,Audi,e-tron GT,4
2022,Q1,Ventura,Electric,Audi,e-tron Sportback,3
2022,Q1,Ventura,Electric,BMW,i4,59
2022,Q1,Ventura,Electric,BMW,iX,41
2022,Q1,Ventura,Electric,Chevrolet,Bolt EUV,3
2022,Q1,Ventura,Electric,Ford,Mustang Mach-E,40
2022,Q1,Ventura,Electric,Hyundai,IONIQ 5,49
2022,Q1,Ventura,Electric,Hyundai,KONA Electric,1
2022,Q1,Ventura,Electric,Kia,EV6,35
2022,Q1,Ventura,Electric,Kia,Niro EV,31
2022,Q1,Ventura,Electric,Lucid,Air,1
2022,Q1,Ventura,Electric,MINI,Hardtop 2 Door,2
2022,Q1,Ventura,Electric,Mazda,MX-30 EV,4
2022,Q1,Ventura,Electric,Mercedes-Benz,EQS,14
2022,Q1,Ventura,Electric,Nissan,LEAF,12
2022,Q1,Ventura,Electric,Polestar,2,16
2022,Q1,Ventura,Electric,Porsche,Taycan,15
2022,Q1,Ventura,Electric,Rivian,R1T,4
2022,Q1,Ventura,Electric,Tesla,Model 3,422
2022,Q1,Ventura,Electric,Tesla,Model S,98
2022,Q1,Ventura,Electric,Tesla,Model X,29
2022,Q1,Ventura,Electric,Tesla,Model Y,492
2022,Q1,Ventura,Electric,Volkswagen,ID.4,18
2022,Q1,Ventura,Electric,Volvo,XC40 Recharge,5
2022,Q1,Ventura,Hydrogen,Honda,Clarity Fuel Cell,7
2022,Q1,Ventura,Hydrogen,Hyundai,NEXO,1
2022,Q1,Ventura,Hydrogen,Toyota,Mirai,5
2022,Q1,Ventura,PHEV,Audi,Q5,7
2022,Q1,Ventura,PHEV,BMW,3 Series,11
2022,Q1,Ventura,PHEV,BMW,5 Series,6
2022,Q1,Ventura,PHEV,BMW,X3,3
2022,Q1,Ventura,PHEV,BMW,X5,15
2022,Q1,Ventura,PHEV,Chrysler,Pacifica Hybrid,6
2022,Q1,Ventura,PHEV,Ford,Escape Plug-In Hybrid,2
2022,Q1,Ventura,PHEV,Hyundai,IONIQ Plug-in Hybrid,2
2022,Q1,Ventura,PHEV,Hyundai,SANTA FE Plug-In Hybrid,9
2022,Q1,Ventura,PHEV,Hyundai,TUCSON Plug-in Hybrid,7
2022,Q1,Ventura,PHEV,Jeep,Wrangler Unlimited,29
2022,Q1,Ventura,PHEV,Kia,Niro Plug-In Hybrid,7
2022,Q1,Ventura,PHEV,Kia,Sorento Plug-In Hybrid,2
2022,Q1,Ventura,PHEV,Lexus,NX 450h+,8
2022,Q1,Ventura,PHEV,Lincoln,Aviator,2
2022,Q1,Ventura,PHEV,Lincoln,Corsair,4
2022,Q1,Ventura,PHEV,Mitsubishi,Outlander PHEV,2
2022,Q1,Ventura,PHEV,Porsche,Cayenne,2
2022,Q1,Ventura,PHEV,Subaru,Crosstrek,4
2022,Q1,Ventura,PHEV,Toyota,Prius Prime,11
2022,Q1,Ventura,PHEV,Toyota,RAV4 Prime,23
2022,Q1,Ventura,PHEV,Volvo,S60 Recharge,1
2022,Q1,Ventura,PHEV,Volvo,XC60 Recharge,3
2022,Q1,Ventura,PHEV,Volvo,XC90 Recharge,11
2022,Q1,Yolo,Electric,Audi,RS e-tron GT,1
2022,Q1,Yolo,Electric,Audi,e-tron,3
2022,Q1,Yolo,Electric,Ford,Mustang Mach-E,10
2022,Q1,Yolo,Electric,Hyundai,IONIQ 5,10
2022,Q1,Yolo,Electric,Kia,EV6,2
2022,Q1,Yolo,Electric,Kia,Niro EV,7
2022,Q1,Yolo,Electric,Lucid,Air,3
2022,Q1,Yolo,Electric,MINI,Hardtop 2 Door,1
2022,Q1,Yolo,Electric,Mercedes-Benz,EQS,2
2022,Q1,Yolo,Electric,Nissan,LEAF,9
2022,Q1,Yolo,Electric,Polestar,2,3
2022,Q1,Yolo,Electric,Porsche,Taycan,1
2022,Q1,Yolo,Electric,Tesla,Model 3,76
2022,Q1,Yolo,Electric,Tesla,Model S,8
2022,Q1,Yolo,Electric,Tesla,Model X,1
2022,Q1,Yolo,Electric,Tesla,Model Y,77
2022,Q1,Yolo,Electric,Volkswagen,ID.4,2
2022,Q1,Yolo,Electric,Volvo,XC40 Recharge,4
2022,Q1,Yolo,Hydrogen,Hyundai,NEXO,3
2022,Q1,Yolo,Hydrogen,Toyota,Mirai,1
2022,Q1,Yolo,PHEV,BMW,X5,4
2022,Q1,Yolo,PHEV,Chrysler,Pacifica Hybrid,1
2022,Q1,Yolo,PHEV,Ford,Escape Plug-In Hybrid,1
2022,Q1,Yolo,PHEV,Hyundai,IONIQ Plug-in Hybrid,1
2022,Q1,Yolo,PHEV,Hyundai,SANTA FE Plug-In Hybrid,2
2022,Q1,Yolo,PHEV,Jeep,Wrangler Unlimited,6
2022,Q1,Yolo,PHEV,Kia,Niro Plug-In Hybrid,3
2022,Q1,Yolo,PHEV,Lexus,NX 450h+,1
2022,Q1,Yolo,PHEV,Subaru,Crosstrek,2
2022,Q1,Yolo,PHEV,Toyota,Prius Prime,4
2022,Q1,Yolo,PHEV,Toyota,RAV4 Prime,3
2022,Q1,Yolo,PHEV,Volvo,XC60 Recharge,1
2022,Q1,Yolo,PHEV,Volvo,XC90 Recharge,1
2022,Q1,Yuba,Electric,Kia,EV6,1
2022,Q1,Yuba,Electric,Kia,Niro EV,2
2022,Q1,Yuba,Electric,Mercedes-Benz,EQS,1
2022,Q1,Yuba,Electric,Nissan,LEAF,5
2022,Q1,Yuba,Electric,Tesla,Model 3,12
2022,Q1,Yuba,Electric,Tesla,Model Y,17
2022,Q1,Yuba,PHEV,Ford,Escape Plug-In Hybrid,2
2022,Q1,Yuba,PHEV,Kia,Niro Plug-In Hybrid,1
2022,Q1,Yuba,PHEV,Kia,Sorento Plug-In Hybrid,1
2022,Q2,Alameda,Electric,Audi,RS e-tron GT,1
2022,Q2,Alameda,Electric,Audi,e-tron,28
2022,Q2,Alameda,Electric,Audi,e-tron GT,5
2022,Q2,Alameda,Electric,Audi,e-tron S,1
2022,Q2,Alameda,Electric,Audi,e-tron Sportback,20
2022,Q2,Alameda,Electric,BMW,i4,18
2022,Q2,Alameda,Electric,BMW,iX,9
2022,Q2,Alameda,Electric,Chevrolet,Bolt EUV,57
2022,Q2,Alameda,Electric,Chevrolet,Bolt EV,41
2022,Q2,Alameda,Electric,Ford,E-Transit,10
2022,Q2,Alameda,Electric,Ford,Mustang Mach-E,135
2022,Q2,Alameda,Electric,Hyundai,IONIQ 5,102
2022,Q2,Alameda,Electric,Hyundai,KONA Electric,18
2022,Q2,Alameda,Electric,Kia,EV6,81
2022,Q2,Alameda,Electric,Kia,Niro EV,46
2022,Q2,Alameda,Electric,Lucid,Air,16
2022,Q2,Alameda,Electric,MINI,Hardtop 2 Door,6
2022,Q2,Alameda,Electric,Mazda,MX-30 EV,9
2022,Q2,Alameda,Electric,Mercedes-Benz,EQS,18
2022,Q2,Alameda,Electric,Nissan,LEAF,82
2022,Q2,Alameda,Electric,Polestar,2,58
2022,Q2,Alameda,Electric,Porsche,Taycan,32
2022,Q2,Alameda,Electric,Rivian,R1T,46
2022,Q2,Alameda,Electric,Tesla,Model 3,758
2022,Q2,Alameda,Electric,Tesla,Model S,136
2022,Q2,Alameda,Electric,Tesla,Model X,194
2022,Q2,Alameda,Electric,Tesla,Model Y,1360
2022,Q2,Alameda,Electric,Toyota/Subaru,bZ4X/Solterra,5
2022,Q2,Alameda,Electric,Volkswagen,ID.4,43
2022,Q2,Alameda,Electric,Volvo,C40 Recharge,12
2022,Q2,Alameda,Electric,Volvo,XC40 Recharge,12
2022,Q2,Alameda,Hydrogen,Honda,Clarity Fuel Cell,9
2022,Q2,Alameda,Hydrogen,Hyundai,NEXO,8
2022,Q2,Alameda,Hydrogen,Toyota,Mirai,33
2022,Q2,Alameda,PHEV,Audi,Q5,21
2022,Q2,Alameda,PHEV,BMW,3 Series,19
2022,Q2,Alameda,PHEV,BMW,5 Series,7
2022,Q2,Alameda,PHEV,BMW,X5,51
2022,Q2,Alameda,PHEV,Chrysler,Pacifica Hybrid,37
2022,Q2,Alameda,PHEV,Ford,Escape Plug-In Hybrid,29
2022,Q2,Alameda,PHEV,Hyundai,IONIQ Plug-in Hybrid,1
2022,Q2,Alameda,PHEV,Hyundai,SANTA FE Plug-In Hybrid,14
2022,Q2,Alameda,PHEV,Hyundai,TUCSON Plug-in Hybrid,18
2022,Q2,Alameda,PHEV,Jeep,Wrangler Unlimited,45
2022,Q2,Alameda,PHEV,Kia,Niro Plug-In Hybrid,47
2022,Q2,Alameda,PHEV,Kia,Sorento Plug-In Hybrid,20
2022,Q2,Alameda,PHEV,Lexus,NX 450h+,28
2022,Q2,Alameda,PHEV,Lincoln,Aviator,1
2022,Q2,Alameda,PHEV,Lincoln,Corsair,1
2022,Q2,Alameda,PHEV,Mitsubishi,Outlander PHEV,3
2022,Q2,Alameda,PHEV,Porsche,Cayenne,6
2022,Q2,Alameda,PHEV,Subaru,Crosstrek,11
2022,Q2,Alameda,PHEV,Toyota,Prius Prime,52
2022,Q2,Alameda,PHEV,Toyota,RAV4 Prime,68
2022,Q2,Alameda,PHEV,Volvo,S60 Recharge,6
2022,Q2,Alameda,PHEV,Volvo,V60 Recharge,1
2022,Q2,Alameda,PHEV,Volvo,XC60 Recharge,39
2022,Q2,Alameda,PHEV,Volvo,XC90 Recharge,52
2022,Q2,Alpine,Electric,BMW,iX,1
2022,Q2,Alpine,PHEV,Lexus,NX 450h+,1
2022,Q2,Amador,Electric,Ford,Mustang Mach-E,1
2022,Q2,Amador,Electric,Hyundai,IONIQ 5,2
2022,Q2,Amador,Electric,Hyundai,KONA Electric,1
2022,Q2,Amador,Electric,Kia,Niro EV,1
2022,Q2,Amador,Electric,Mercedes-Benz,EQS,1
2022,Q2,Amador,Electric,Tesla,Model 3,2
2022,Q2,Amador,Electric,Tesla,Model X,3
2022,Q2,Amador,Electric,Tesla,Model Y,2
2022,Q2,Amador,Electric,Volkswagen,ID.4,2
2022,Q2,Amador,PHEV,Jeep,Wrangler Unlimited,2
2022,Q2,Amador,PHEV,Volvo,XC90 Recharge,1
2022,Q2,Butte,Electric,Ford,Mustang Mach-E,3
2022,Q2,Butte,Electric,Hyundai,IONIQ 5,3
2022,Q2,Butte,Electric,Hyundai,KONA Electric,2
2022,Q2,Butte,Electric,Kia,EV6,2
2022,Q2,Butte,Electric,Nissan,LEAF,4
2022,Q2,Butte,Electric,Polestar,2,1
2022,Q2,Butte,Electric,Rivian,R1T,6
2022,Q2,Butte,Electric,Tesla,Model 3,15
2022,Q2,Butte,Electric,Tesla,Model S,3
2022,Q2,Butte,Electric,Tesla,Model X,4
2022,Q2,Butte,Electric,Tesla,Model Y,15
2022,Q2,Butte,Electric,Volkswagen,ID.4,5
2022,Q2,Butte,PHEV,BMW,X5,3
2022,Q2,Butte,PHEV,Chrysler,Pacifica Hybrid,2
2022,Q2,Butte,PHEV,Ford,Escape Plug-In Hybrid,2
2022,Q2,Butte,PHEV,Hyundai,SANTA FE Plug-In Hybrid,3
2022,Q2,Butte,PHEV,Hyundai,TUCSON Plug-in Hybrid,1
2022,Q2,Butte,PHEV,Jeep,Wrangler Unlimited,6
2022,Q2,Butte,PHEV,Kia,Niro Plug-In Hybrid,3
2022,Q2,Butte,PHEV,Lincoln,Aviator,1
2022,Q2,Butte,PHEV,Toyota,Prius Prime,1
2022,Q2,Butte,PHEV,Toyota,RAV4 Prime,1
2022,Q2,Butte,PHEV,Volvo,XC60 Recharge,2
2022,Q2,Butte,PHEV,Volvo,XC90 Recharge,3
2022,Q2,Calaveras,Electric,Chevrolet,Bolt EUV,1
2022,Q2,Calaveras,Electric,Ford,Mustang Mach-E,4
2022,Q2,Calaveras,Electric,Hyundai,IONIQ 5,1
2022,Q2,Calaveras,Electric,Hyundai,KONA Electric,1
2022,Q2,Calaveras,Electric,Kia,EV6,2
2022,Q2,Calaveras,Electric,Kia,Niro EV,1
2022,Q2,Calaveras,Electric,Tesla,Model 3,13
2022,Q2,Calaveras,Electric,Tesla,Model S,2
2022,Q2,Calaveras,Electric,Tesla,Model Y,5
2022,Q2,Calaveras,Electric,Volkswagen,ID.4,1
2022,Q2,Calaveras,PHEV,Chrysler,Pacifica Hybrid,1
2022,Q2,Calaveras,PHEV,Hyundai,SANTA FE Plug-In Hybrid,1
2022,Q2,Calaveras,PHEV,Jeep,Wrangler Unlimited,1
2022,Q2,Calaveras,PHEV,Kia,Niro Plug-In Hybrid,1
2022,Q2,Calaveras,PHEV,Lexus,NX 450h+,1
2022,Q2,Calaveras,PHEV,Lincoln,Aviator,1
2022,Q2,Calaveras,PHEV,Porsche,Cayenne,1
2022,Q2,Calaveras,PHEV,Toyota,Prius Prime,1
2022,Q2,Calaveras,PHEV,Toyota,RAV4 Prime,2
2022,Q2,Colusa,Electric,Ford,F-150 Lightning,1
2022,Q2,Colusa,Electric,Ford,Mustang Mach-E,1
2022,Q2,Colusa,Electric,Tesla,Model 3,2
2022,Q2,Colusa,Electric,Tesla,Model X,1
2022,Q2,Colusa,PHEV,Ford,Escape Plug-In Hybrid,2
2022,Q2,Colusa,PHEV,Jeep,Wrangler Unlimited,3
2022,Q2,Colusa,PHEV,Kia,Sorento Plug-In Hybrid,1
2022,Q2,Contra Costa,Electric,Audi,e-tron,17
2022,Q2,Contra Costa,Electric,Audi,e-tron GT,2
2022,Q2,Contra Costa,Electric,Audi,e-tron S,1
2022,Q2,Contra Costa,Electric,Audi,e-tron S Sportback,1
2022,Q2,Contra Costa,Electric,Audi,e-tron Sportback,8
2022,Q2,Contra Costa,Electric,BMW,i4,3
2022,Q2,Contra Costa,Electric,BMW,iX,5
2022,Q2,Contra Costa,Electric,Chevrolet,Bolt EUV,28
2022,Q2,Contra Costa,Electric,Chevrolet,Bolt EV,18
2022,Q2,Contra Costa,Electric,Ford,E-Transit,2
2022,Q2,Contra Costa,Electric,Ford,Mustang Mach-E,129
2022,Q2,Contra Costa,Electric,Hyundai,IONIQ 5,68
2022,Q2,Contra Costa,Electric,Hyundai,KONA Electric,13
2022,Q2,Contra Costa,Electric,Kia,EV6,56
2022,Q2,Contra Costa,Electric,Kia,Niro EV,24
2022,Q2,Contra Costa,Electric,Lucid,Air,6
2022,Q2,Contra Costa,Electric,MINI,Hardtop 2 Door,1
2022,Q2,Contra Costa,Electric,Mazda,MX-30 EV,6
2022,Q2,Contra Costa,Electric,Mercedes-Benz,EQS,24
2022,Q2,Contra Costa,Electric,Nissan,LEAF,42
2022,Q2,Contra Costa,Electric,Polestar,2,28
2022,Q2,Contra Costa,Electric,Porsche,Taycan,26
2022,Q2,Contra Costa,Electric,Rivian,R1T,38
2022,Q2,Contra Costa,Electric,Tesla,Model 3,486
2022,Q2,Contra Costa,Electric,Tesla,Model S,105
2022,Q2,Contra Costa,Electric,Tesla,Model X,148
2022,Q2,Contra Costa,Electric,Tesla,Model Y,732
2022,Q2,Contra Costa,Electric,Toyota/Subaru,bZ4X/Solterra,9
2022,Q2,Contra Costa,Electric,Volkswagen,ID.4,26
2022,Q2,Contra Costa,Electric,Volvo,C40 Recharge,11
2022,Q2,Contra Costa,Electric,Volvo,XC40 Recharge,8
2022,Q2,Contra Costa,Hydrogen,Honda,Clarity Fuel Cell,4
2022,Q2,Contra Costa,Hydrogen,Hyundai,NEXO,1
2022,Q2,Contra Costa,Hydrogen,Toyota,Mirai,29
2022,Q2,Contra Costa,PHEV,Audi,Q5,12
2022,Q2,Contra Costa,PHEV,BMW,3 Series,8
2022,Q2,Contra Costa,PHEV,BMW,5 Series,15
2022,Q2,Contra Costa,PHEV,BMW,X5,40
2022,Q2,Contra Costa,PHEV,Chrysler,Pacifica Hybrid,11
2022,Q2,Contra Costa,PHEV,Ferrari,SF90 Stradale,3
2022,Q2,Contra Costa,PHEV,Ford,Escape Plug-In Hybrid,25
2022,Q2,Contra Costa,PHEV,Hyundai,SANTA FE Plug-In Hybrid,13
2022,Q2,Contra Costa,PHEV,Hyundai,TUCSON Plug-in Hybrid,8
2022,Q2,Contra Costa,PHEV,Jeep,Wrangler Unlimited,51
2022,Q2,Contra Costa,PHEV,Kia,Niro Plug-In Hybrid,18
2022,Q2,Contra Costa,PHEV,Kia,Sorento Plug-In Hybrid,6
2022,Q2,Contra Costa,PHEV,Lexus,NX 450h+,17
2022,Q2,Contra Costa,PHEV,Lincoln,Aviator,1
2022,Q2,Contra Costa,PHEV,Lincoln,Corsair,3
2022,Q2,Contra Costa,PHEV,Subaru,Crosstrek,8
2022,Q2,Contra Costa,PHEV,Toyota,Prius Prime,33
2022,Q2,Contra Costa,PHEV,Toyota,RAV4 Prime,34
2022,Q2,Contra Costa,PHEV,Volvo,S60 Recharge,4
2022,Q2,Contra Costa,PHEV,Volvo,XC60 Recharge,24
2022,Q2,Contra Costa,PHEV,Volvo,XC90 Recharge,35
2022,Q2,Del Norte,Electric,Chevrolet,Bolt EUV,1
2022,Q2,Del Norte,Electric,Rivian,R1T,1
2022,Q2,Del Norte,PHEV,Ford,Escape Plug-In Hybrid,1
2022,Q2,Del Norte,PHEV,Toyota,RAV4 Prime,1
2022,Q2,El Dorado,Electric,Audi,e-tron,2
2022,Q2,El Dorado,Electric,Audi,e-tron GT,1
2022,Q2,El Dorado,Electric,Audi,e-tron Sportback,3
2022,Q2,El Dorado,Electric,Chevrolet,Bolt EUV,3
2022,Q2,El Dorado,Electric,Chevrolet,Bolt EV,3
2022,Q2,El Dorado,Electric,Ford,E-Transit,1
2022,Q2,El Dorado,Electric,Ford,Mustang Mach-E,9
2022,Q2,El Dorado,Electric,Hyundai,IONIQ 5,5
2022,Q2,El Dorado,Electric,Hyundai,KONA Electric,1
2022,Q2,El Dorado,Electric,Kia,EV6,11
2022,Q2,El Dorado,Electric,Kia,Niro EV,2
2022,Q2,El Dorado,Electric,Lucid,Air,3
2022,Q2,El Dorado,Electric,Mercedes-Benz,EQS,6
2022,Q2,El Dorado,Electric,Nissan,LEAF,5
2022,Q2,El Dorado,Electric,Polestar,2,3
2022,Q2,El Dorado,Electric,Porsche,Taycan,6
2022,Q2,El Dorado,Electric,Rivian,R1T,9
2022,Q2,El Dorado,Electric,Tesla,Model 3,71
2022,Q2,El Dorado,Electric,Tesla,Model S,20
2022,Q2,El Dorado,Electric,Tesla,Model X,12
2022,Q2,El Dorado,Electric,Tesla,Model Y,74
2022,Q2,El Dorado,Electric,Toyota/Subaru,bZ4X/Solterra,2
2022,Q2,El Dorado,Electric,Volkswagen,ID.4,1
2022,Q2,El Dorado,Electric,Volvo,C40 Recharge,1
2022,Q2,El Dorado,Electric,Volvo,XC40 Recharge,1
2022,Q2,El Dorado,PHEV,Audi,Q5,1
2022,Q2,El Dorado,PHEV,BMW,X5,7
2022,Q2,El Dorado,PHEV,Ford,Escape Plug-In Hybrid,3
2022,Q2,El Dorado,PHEV,Hyundai,IONIQ Plug-in Hybrid,1
2022,Q2,El Dorado,PHEV,Hyundai,SANTA FE Plug-In Hybrid,2
2022,Q2,El Dorado,PHEV,Jeep,Wrangler Unlimited,12
2022,Q2,El Dorado,PHEV,Kia,Niro Plug-In Hybrid,1
2022,Q2,El Dorado,PHEV,Kia,Sorento Plug-In Hybrid,2
2022,Q2,El Dorado,PHEV,Lexus,NX 450h+,2
2022,Q2,El Dorado,PHEV,Subaru,Crosstrek,3
2022,Q2,El Dorado,PHEV,Toyota,Prius Prime,7
2022,Q2,El Dorado,PHEV,Toyota,RAV4 Prime,8
2022,Q2,El Dorado,PHEV,Volvo,V60 Recharge,1
2022,Q2,El Dorado,PHEV,Volvo,XC60 Recharge,2
2022,Q2,El Dorado,PHEV,Volvo,XC90 Recharge,4
2022,Q2,Fresno,Electric,Audi,e-tron,3
2022,Q2,Fresno,Electric,Audi,e-tron GT,2
2022,Q2,Fresno,Electric,Audi,e-tron S Sportback,1
2022,Q2,Fresno,Electric,Audi,e-tron Sportback,3
2022,Q2,Fresno,Electric,BMW,i4,2
2022,Q2,Fresno,Electric,Chevrolet,Bolt EUV,5
2022,Q2,Fresno,Electric,Chevrolet,Bolt EV,5
2022,Q2,Fresno,Electric,Ford,Mustang Mach-E,29
2022,Q2,Fresno,Electric,Hyundai,IONIQ 5,18
2022,Q2,Fresno,Electric,Hyundai,KONA Electric,5
2022,Q2,Fresno,Electric,Kia,EV6,23
2022,Q2,Fresno,Electric,Kia,Niro EV,6
2022,Q2,Fresno,Electric,MINI,Hardtop 2 Door,1
2022,Q2,Fresno,Electric,Mazda,MX-30 EV,2
2022,Q2,Fresno,Electric,Mercedes-Benz,EQS,5
2022,Q2,Fresno,Electric,Nissan,LEAF,9
2022,Q2,Fresno,Electric,Polestar,2,6
2022,Q2,Fresno,Electric,Porsche,Taycan,10
2022,Q2,Fresno,Electric,Rivian,R1T,12
2022,Q2,Fresno,Electric,Tesla,Model 3,184
2022,Q2,Fresno,Electric,Tesla,Model S,18
2022,Q2,Fresno,Electric,Tesla,Model X,22
2022,Q2,Fresno,Electric,Tesla,Model Y,221
2022,Q2,Fresno,Electric,Toyota/Subaru,bZ4X/Solterra,2
2022,Q2,Fresno,Electric,Volkswagen,ID.4,6
2022,Q2,Fresno,Electric,Volvo,C40 Recharge,1
2022,Q2,Fresno,Electric,Volvo,XC40 Recharge,1
2022,Q2,Fresno,PHEV,Audi,Q5,4
2022,Q2,Fresno,PHEV,BMW,3 Series,1
2022,Q2,Fresno,PHEV,BMW,5 Series,3
2022,Q2,Fresno,PHEV,BMW,X5,6
2022,Q2,Fresno,PHEV,Chrysler,Pacifica Hybrid,2
2022,Q2,Fresno,PHEV,Ford,Escape Plug-In Hybrid,10
2022,Q2,Fresno,PHEV,Hyundai,SANTA FE Plug-In Hybrid,4
2022,Q2,Fresno,PHEV,Hyundai,TUCSON Plug-in Hybrid,3
2022,Q2,Fresno,PHEV,Jeep,Wrangler Unlimited,35
2022,Q2,Fresno,PHEV,Kia,Niro Plug-In Hybrid,5
2022,Q2,Fresno,PHEV,Kia,Sorento Plug-In Hybrid,2
2022,Q2,Fresno,PHEV,Lexus,NX 450h+,8
2022,Q2,Fresno,PHEV,Lincoln,Aviator,1
2022,Q2,Fresno,PHEV,Porsche,Cayenne,1
2022,Q2,Fresno,PHEV,Subaru,Crosstrek,3
2022,Q2,Fresno,PHEV,Toyota,Prius Prime,21
2022,Q2,Fresno,PHEV,Toyota,RAV4 Prime,16
2022,Q2,Fresno,PHEV,Volvo,XC60 Recharge,5
2022,Q2,Fresno,PHEV,Volvo,XC90 Recharge,5
2022,Q2,Glenn,Electric,Ford,Mustang Mach-E,1
2022,Q2,Glenn,Electric,Rivian,R1T,1
2022,Q2,Glenn,Electric,Tesla,Model 3,1
2022,Q2,Glenn,Electric,Tesla,Model Y,1
2022,Q2,Glenn,PHEV,Jeep,Wrangler Unlimited,1
2022,Q2,Humboldt,Electric,Chevrolet,Bolt EUV,4
2022,Q2,Humboldt,Electric,Chevrolet,Bolt EV,3
2022,Q2,Humboldt,Electric,Ford,E-Transit,1
2022,Q2,Humboldt,Electric,Hyundai,IONIQ 5,1
2022,Q2,Humboldt,Electric,Hyundai,KONA Electric,5
2022,Q2,Humboldt,Electric,Kia,EV6,3
2022,Q2,Humboldt,Electric,Kia,Niro EV,2
2022,Q2,Humboldt,Electric,MINI,Hardtop 2 Door,1
2022,Q2,Humboldt,Electric,Nissan,LEAF,5
2022,Q2,Humboldt,Electric,Polestar,2,1
2022,Q2,Humboldt,Electric,Rivian,R1T,1
2022,Q2,Humboldt,Electric,Tesla,Model 3,2
2022,Q2,Humboldt,Electric,Tesla,Model S,2
2022,Q2,Humboldt,Electric,Tesla,Model Y,8
2022,Q2,Humboldt,Electric,Toyota/Subaru,bZ4X/Solterra,3
2022,Q2,Humboldt,Electric,Volvo,C40 Recharge,1
2022,Q2,Humboldt,PHEV,BMW,X5,1
2022,Q2,Humboldt,PHEV,Jeep,Wrangler Unlimited,2
2022,Q2,Humboldt,PHEV,Kia,Niro Plug-In Hybrid,5
2022,Q2,Humboldt,PHEV,Kia,Sorento Plug-In Hybrid,1
2022,Q2,Humboldt,PHEV,Lincoln,Aviator,1
2022,Q2,Humboldt,PHEV,Toyota,Prius Prime,6
2022,Q2,Humboldt,PHEV,Toyota,RAV4 Prime,5
2022,Q2,Humboldt,PHEV,Volvo,XC90 Recharge,2
2022,Q2,Imperial,Electric,Ford,Mustang Mach-E,2
2022,Q2,Imperial,Electric,Hyundai,IONIQ 5,2
2022,Q2,Imperial,Electric,Hyundai,KONA Electric,1
2022,Q2,Imperial,Electric,Kia,EV6,4
2022,Q2,Imperial,Electric,Kia,Niro EV,1
